record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed
1548,found.csv,1549,Fellowship of Evangelical Baptist Churches in Canada,no,https://fellowship.ca/,https://www.fellowship.ca/,https://www.fellowship.ca/,fellowship.ca,FOUND,https://www.fellowship.ca/PostedMinistryPositions,CAREERS,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
1551,found.csv,1552,Festival des Arts de Saint-Sauveur,no,https://festivaldesarts.ca/,https://festivaldesarts.ca/,https://festivaldesarts.ca/,festivaldesarts.ca,FOUND,https://festivaldesarts.ca/emploi/,Se joindre à notre équipe,90,,weak employment-related link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
1561,found.csv,1562,First Nations Summit,no,https://fns.bc.ca/,https://fns.bc.ca/,https://fns.bc.ca/,fns.bc.ca,FOUND,https://fns.bc.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
1609,found.csv,1610,Forty-Second International Conference on Machine Learning,no,https://icml.cc/,https://icml.cc/,https://icml.cc/,icml.cc,FOUND,https://icml.cc/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
1934,found.csv,1935,Hospital for Sick Children,no,https://sickkids.ca/,https://www.sickkids.ca/,https://www.sickkids.ca/,sickkids.ca,FOUND,https://www.sickkids.ca/en/research/research-training-centre/skills-career-development/,Skills & Career Development,80,,strong careers/jobs link text,4,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
1970,found.csv,1971,imagineNATIVE Film + Media Arts Festival,no,https://imaginenative.org/,https://imaginenative.org/,https://imaginenative.org/,imaginenative.org,FOUND,https://imaginenative.org/about/employment/,Employment,60,,careers/jobs URL path,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2037,found.csv,2038,"Institute of Communication, Culture, Information and Technology",no,https://utm.utoronto.ca/,https://www.utm.utoronto.ca/,https://www.utm.utoronto.ca/,utm.utoronto.ca,FOUND,http://www.utm.utoronto.ca/careers,Career Centre,140,,strong careers/jobs link text; careers/jobs URL path,5,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2047,found.csv,2048,Inter-Varsity Christian Fellowship of Canada,no,https://ivcf.ca/,https://ivcf.ca/,https://ivcf.ca/,ivcf.ca,FOUND,https://ivcf.ca/jobs/,Jobs,140,,strong careers/jobs link text; careers/jobs URL path,4,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2054,found.csv,2055,International Brotherhood of Teamsters,no,https://teamster.org/,https://teamster.org/,https://teamster.org/,teamster.org,FOUND,https://teamster.org/careercenter/,Career Center,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2077,found.csv,2078,Introhive,no,https://introhive.com/,https://www.introhive.com/,https://www.introhive.com/,introhive.com,FOUND,https://www.introhive.com/careers/,"Careers Join our award-winning culture <img loading=""lazy"" width=""43"" height=""37"" src=""https://www.introhive.com/wp-content/uploads/2025/05/icon_careers_hover.svg"" class=""attachment-large size-large wp-image-46686"" alt="""" />",140,,strong careers/jobs link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2216,found.csv,2217,Korean Cultural Centre,no,https://canada.korean-culture.org/,https://canada.korean-culture.org/en,https://canada.korean-culture.org/en,canada.korean-culture.org,FOUND,https://canada.korean-culture.org/en/819/board/597/read/143252,"K-Cinema 9th Korean Cinema Celebration in Canada: Laugh, Thrill, Imagine The Korean Cultural Centre Canada is thrilled to present the 9th Korean Cinema Celebration in Canada, taking place in Toronto and Ottawa from April 17 to 27, 2026. This year, the festival introduces an exciting new chapter with the expansion and rebranding of the Ottawa Korean Film Festival (OKFF), now bringing Korean cinema to audiences across Canada! Guided by the theme “Laugh, Thrill, Imagine”, the festival features five Korean films: <THE KING OF KINGS>, <LOVE RESET>, <EXTREME JOB>, <OMNISCIENT READER: THE PROPHECY>, and <HI-FIVE>. It will be held in a hybrid format, with both online and in-person screenings, and the lineup showcases Korea’s unique humour, imaginative storytelling, and cultural charm. Detailed screening information and ticket reservations for the festival are available at kccincanada.com. 📍 Locations: Toronto, Ottawa, and Online (MovieBloc) 🎟️ Tickets: Free admission, register at kccincanada.com 9th Korean Cinema Celebration in Canada: Laugh, Thrill, Imagine",80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2260,found.csv,2261,Lambton College,no,https://lambtoncollege.ca/,https://www.lambtoncollege.ca/,https://www.lambtoncollege.ca/,lambtoncollege.ca,FOUND,https://www.lambtoncollege.ca/training-career-advancement/career-development,Career Development,80,,strong careers/jobs link text,4,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2350,found.csv,2351,Liu Institute for Global Issues,no,https://liu.arts.ubc.ca/,https://sppga.ubc.ca/,https://sppga.ubc.ca/,sppga.ubc.ca,FOUND,https://sppga.ubc.ca/master-public-policy-global-affairs/career-development/,Career Development,80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2434,found.csv,2435,Manitoba Medical Service Foundation,no,https://mmsf.ca/,https://mmsf.ca/,https://mmsf.ca/,mmsf.ca,FOUND,https://mmsf.ca/career-development-supervisor-research-awards,Career Development & Supervisor Research Awards,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2521,found.csv,2522,Medix School,no,https://medixcollege.ca/,https://medixcollege.ca/,https://medixcollege.ca/,medixcollege.ca,FOUND,https://medixcollege.ca/careerservices/,Student Career Services,80,,strong careers/jobs link text,6,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2733,found.csv,2734,New Brunswick Arts Board,no,https://artsnb.ca/,https://artsnb.ca/web/,https://artsnb.ca/web/,artsnb.ca,FOUND,https://artsnb.ca/web/programs/career-development/,November 01: Career Development,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2864,found.csv,2865,One Eleven Student Housing,no,https://1eleven.ca/,https://www.canadianstudentliving.com/regions/ottawa/1-eleven,https://www.canadianstudentliving.com/regions/ottawa/1-eleven,canadianstudentliving.com,FOUND,https://www.canadianstudentliving.com/student-life/careers,Student Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2926,found.csv,2927,Osgoode Hall Law School Centre for Research on Public Law and Public Policy,no,https://osgoode.yorku.ca/,https://www.osgoode.yorku.ca/,https://www.osgoode.yorku.ca/,osgoode.yorku.ca,FOUND,https://www.osgoode.yorku.ca/programs/juris-doctor/career-development/,Career Development,80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2942,found.csv,2943,Ottawa Festival Network,no,https://ottawafestivals.ca/,https://www.ottawafestivals.ca/,https://www.ottawafestivals.ca/,ottawafestivals.ca,FOUND,https://www.ottawafestivals.ca/jobs,View Job Opportunities,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
2943,found.csv,2944,Ottawa Film Office,no,https://ottawa.film/,https://ottawa.film/,https://ottawa.film/,ottawa.film,FOUND,https://ottawa.film/2026careerfair/,"Film, Television, and Animation Career Fair",80,,strong careers/jobs link text,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
3115,found.csv,3116,Powell Street Festival Society,no,https://powellstreetfestival.com/,https://powellstreetfestival.com/,https://powellstreetfestival.com/,powellstreetfestival.com,FOUND,https://powellstreetfestival.com/get-involved/jobs/,Work Opportunities,90,,weak employment-related link text; careers/jobs URL path,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
3189,found.csv,3190,PuSh International Performing Arts Festival,no,https://pushfestival.ca/,https://pushfestival.ca/,https://pushfestival.ca/,pushfestival.ca,FOUND,https://pushfestival.ca/about-the-festival/employment-opportunities/,Careers,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
3706,found.csv,3707,Q137365660,yes,https://tmsd.mb.ca/,https://tmsd.mb.ca/,https://tmsd.mb.ca/,tmsd.mb.ca,FOUND,https://tmsd.mb.ca/programs/career-development,Career Development,80,,strong careers/jobs link text,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4091,found.csv,4092,Q137366406,yes,https://camosun.bc.ca/,https://camosun.bc.ca/,https://camosun.bc.ca/,camosun.bc.ca,FOUND,https://camosun.bc.ca/services/co-op-and-careers,Co-op and Career Services,80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4163,found.csv,4164,Q137366595,yes,https://cfee.org/,https://cfee.org/,https://cfee.org/,cfee.org,FOUND,https://cfee.org/about-us/4-pillars/,career development capability,80,,strong careers/jobs link text,2,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4291,found.csv,4292,Renal Pathology Society,no,https://renalpathsoc.org/,https://renalpathsoc.org/,https://renalpathsoc.org/,renalpathsoc.org,FOUND,https://renalpathsoc.org/Jobs-Fellowships,Jobs / Fellowships Jobs / Fellowships,80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4550,found.csv,4551,Sixth International Conference on Learning Representations,no,https://iclr.cc/,https://iclr.cc/,https://iclr.cc/,iclr.cc,FOUND,https://iclr.cc/careers/,ICLR Career site,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4711,found.csv,4712,START Clinic,no,https://startclinic.ca/,https://www.startclinic.ca/,https://www.startclinic.ca/,startclinic.ca,FOUND,https://www.startclinic.ca/,Career Centre,80,,strong careers/jobs link text,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
4862,found.csv,4863,The Beckett,no,https://summitmanagement.ca/,https://www.summitmanagement.ca/,https://www.summitmanagement.ca/,summitmanagement.ca,FOUND,https://www.summitmanagement.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
5036,found.csv,5037,Ukrainian Canadian Congress,no,https://ucc.ca/,https://www.ucc.ca/,https://www.ucc.ca/,ucc.ca,FOUND,https://www.ucc.ca/about-ucc/employment/,Employment,60,,careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
5079,found.csv,5080,University of Toronto School of Public Policy and Governance,no,https://publicpolicy.utoronto.ca/,https://munkschool.utoronto.ca/mpp,https://munkschool.utoronto.ca/mpp,munkschool.utoronto.ca,FOUND,https://munkschool.utoronto.ca/mpp/career-services,Career Services,80,,strong careers/jobs link text,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
5129,found.csv,5130,Village en chanson de Petite-Vallée,no,https://festivalenchanson.com/,https://festivalenchanson.com/,https://festivalenchanson.com/,festivalenchanson.com,FOUND,https://festivalenchanson.com/le-village-en-chanson/emplois/,Emplois Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
5227,found.csv,5228,World Congress of Science and Factual Producers,no,https://wcsfp.com/,https://wcsfp.com/,https://wcsfp.com/,wcsfp.com,FOUND,https://wcsfp.com/opportunities/global-career-accelerator,Global Career Accelerator,80,,strong careers/jobs link text,1,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
5239,found.csv,5240,World Press Freedom Canada,no,https://worldpressfreedomcanada.ca/,https://worldpressfreedomcanada.ca/,https://worldpressfreedomcanada.ca/,worldpressfreedomcanada.ca,FOUND,https://worldpressfreedomcanada.ca/plante-mackinnon-win-press-freedom-career-achievement-awards/,"Plante, MacKinnon win Press Freedom, Career Achievement awards",80,,strong careers/jobs link text,3,likely_false_positive,"Event, award, education, or career-resource terminology",,review_then_reject_or_reclassify,false_positive_review,,,,,unreviewed,,2026-07-17
